Recency,Frequency,Monetary,Quantity,Ø_Price,∃_items,%_Cancelled,Ø_Qty,Ø_InvoiceQty,Average_Price,Ø_basket,Country,Flag
520,8,2460.29,849,6.6420958083832335,122,0.0,5.71,237.7125748502994,5.73,20.82,United Kingdom,🇬🇧
444,1,268.27,189,1.834032258064516,61,0.0,3.05,189.0,1.83,4.33,Brazil,🇧🇷
362,1,3590.59,2409,1.9158333333333335,48,0.0,48.91,2409.0,2.33,74.8,Japan,🇯🇵
737,19,4203.15,1655,1.9527927927927926,34,50.0,8.91,43.72072072072072,2.19,-69.58,Japan,🇯🇵
737,6,6987.41,3956,2.4958636363636364,146,0.0,19.21,1067.8636363636363,2.25,31.07,Portugal,🇵🇹
735,5,3489.3,2300,2.7155072463768115,151,0.0,10.6,526.1014492753624,2.87,23.1,Netherlands,🇳🇱
455,1,347.8,198,2.979047619047619,21,0.0,9.43,198.0,2.98,16.56,Netherlands,🇳🇱
464,2,782.95,281,4.394444444444445,27,0.0,10.41,269.6666666666667,4.39,29.15,Netherlands,🇳🇱
368,1,320.08,196,1.811875,16,0.0,17.56,196.0,1.77,20.0,Japan,🇯🇵
641,6,1404.58,1009,2.6519117647058823,49,0.0,14.84,195.39705882352942,2.65,14.7,Netherlands,🇳🇱
407,5,3036.8,1781,2.893489932885906,132,0.0,12.32,650.4228187919463,2.93,13.25,Portugal,🇵🇹
375,1,949.82,598,2.0948837209302327,43,0.0,13.91,598.0,2.09,22.09,Korea,🇰🇷
450,2,0.0,0,3.008,10,0.0,0.0,0.0,3.01,16.87,Korea,🇰🇷
611,6,1624.5,1028,2.8792,21,71.42857142857143,47.86,697.6,2.8,-2.75,Japan,🇯🇵
485,2,262.5,100,5.6125,15,0.0,6.25,97.25,5.61,18.82,Portugal,🇵🇹
563,2,1.7763568394002505e-15,0,2.018333333333333,6,0.0,0.0,0.0,2.02,20.71,Portugal,🇵🇹
535,1,98.7,53,3.966666666666667,6,0.0,8.83,53.0,3.97,16.45,Netherlands,🇳🇱
408,2,300.08000000000004,206,3.4566666666666666,13,0.0,12.91,101.0,3.77,19.12,Netherlands,🇳🇱
667,1,55.5,46,7.53,4,0.0,11.5,46.0,7.53,13.88,Portugal,🇵🇹
457,1,519.45,458,3.200384615384615,26,0.0,17.62,458.0,3.2,19.98,United Kingdom,🇬🇧
602,3,953.4499999999999,910,2.6121875,55,0.0,15.08,331.59375,3.14,14.02,Netherlands,🇳🇱
736,10,2538.06,1476,2.511544117647059,84,0.0,11.61,245.93382352941177,3.17,16.9,Poland,🇵🇱
598,1,337.4,285,3.037,20,0.0,14.25,285.0,3.04,16.87,Netherlands,🇳🇱
518,9,2716.2200000000003,1108,3.882051282051282,104,0.0,8.24,187.53846153846155,3.84,18.01,Portugal,🇵🇹
528,1,1230.33,582,3.6544444444444446,72,0.0,6.68,582.0,3.29,17.09,Portugal,🇵🇹
730,4,1085.55,450,5.343859649122807,42,0.0,7.71,149.98245614035088,5.29,19.31,Portugal,🇵🇹
609,1,728.5000000000001,324,3.1,18,0.0,18.0,324.0,3.1,40.47,Netherlands,🇳🇱
412,2,395.52,248,2.4452,24,0.0,11.31,239.0,3.14,16.6,Netherlands,🇳🇱
527,4,444.90000000000003,194,4.119230769230769,20,0.0,7.46,56.38461538461539,4.12,16.11,Netherlands,🇳🇱
693,2,181.5,32,10.725,2,0.0,4.5,16.0,16.84,44.62,Netherlands,🇳🇱
409,2,238.53,134,5.272631578947368,16,0.0,7.5,116.94736842105263,4.58,16.68,Netherlands,🇳🇱
623,8,585.1500000000001,351,18.15533333333333,17,0.0,11.7,62.3,18.16,20.95,Netherlands,🇳🇱
534,1,426.47,177,4.581363636363636,22,0.0,8.19,177.0,4.2,19.39,Portugal,🇵🇹
400,2,471.85,231,4.1499999999999995,23,0.0,10.48,139.8148148148148,3.81,17.0,Portugal,🇵🇹
627,1,381.0,182,3.814285714285714,7,0.0,26.0,182.0,3.81,54.43,Netherlands,🇳🇱
423,6,471.43,172,4.965833333333333,27,0.0,4.78,85.22222222222223,4.97,17.53,Portugal,🇵🇹
421,1,1533.89,3199,0.8536,25,0.0,256.21,3199.0,0.9,61.36,Japan,🇯🇵
528,1,219.35,137,2.8366666666666664,15,0.0,9.13,137.0,2.84,14.62,Japan,🇯🇵
676,3,584.25,284,3.837058823529412,31,0.0,8.35,158.3235294117647,3.84,15.1,Portugal,🇵🇹
500,2,1031.8700000000001,504,5.290588235294117,50,0.0,9.88,495.078431372549,5.29,21.44,Sweden,🇸🇪
563,7,1937.84,1652,2.6966666666666668,89,0.0,13.96,463.32456140350877,2.65,15.48,Netherlands,🇳🇱
392,1,1092.81,872,1.8143636363636364,55,0.0,15.85,872.0,1.81,19.87,Netherlands,🇳🇱
499,2,325.37,270,2.022878787878788,60,0.0,4.09,123.33333333333333,2.02,4.05,Netherlands,🇳🇱
674,4,1434.95,593,3.6508620689655173,44,0.0,10.22,169.63793103448276,3.65,29.61,Netherlands,🇳🇱
588,4,2878.96,2087,6.652985074626866,58,0.0,31.15,985.6865671641791,6.65,36.61,Netherlands,🇳🇱
385,3,269.95,120,8.036111111111111,17,66.66666666666667,6.67,127.5,8.04,-20.4,Sweden,🇸🇪
462,3,422.45,187,3.6096153846153842,26,0.0,6.85,68.61538461538461,3.55,15.8,Portugal,🇵🇹
646,6,1220.98,289,7.173650793650793,52,0.0,5.71,140.06349206349208,6.37,18.64,Portugal,🇵🇹
676,2,534.99,389,1.9415625,32,0.0,12.16,230.6875,1.94,15.97,Japan,🇯🇵
427,2,519.0500000000001,205,4.64,23,0.0,7.77,101.96,4.35,20.21,Portugal,🇵🇹
692,3,1687.8,1141,2.3455555555555554,37,0.0,25.36,418.6,2.35,34.89,Netherlands,🇳🇱
434,2,524.94,166,6.78047619047619,16,0.0,8.76,88.71428571428571,7.63,21.73,Austria,🇦🇹
457,1,540.52,344,3.3342105263157897,19,0.0,18.11,344.0,3.33,28.45,United Kingdom,🇬🇧
733,9,1705.6,1206,2.765673076923077,87,0.0,11.83,213.44230769230768,2.45,37.08,United Kingdom,🇬🇧
610,1,128.08,92,2.327142857142857,7,0.0,12.46,92.0,2.41,18.3,United Kingdom,🇬🇧
678,13,4742.0,700,6.619230769230769,1,0.0,51.67,53.84615384615385,6.91,416.5,United Kingdom,🇬🇧
641,2,518.63,139,6.155833333333334,20,0.0,5.79,71.91666666666667,6.16,21.48,United Kingdom,🇬🇧
721,7,1471.08,936,2.208684210526316,53,0.0,11.78,176.64473684210526,2.08,57.28,United Kingdom,🇬🇧
549,2,178.05,299,6.26,13,0.0,27.45,155.15384615384616,9.46,11.54,United Kingdom,🇬🇧
462,2,236.06,168,2.666923076923077,13,0.0,13.77,83.23076923076923,2.83,16.29,United Kingdom,🇬🇧
736,49,5972.19,2335,3.5725919999999998,140,0.0,3.74,73.712,3.57,9.2,United Kingdom,🇬🇧
737,13,3910.2200000000003,1165,4.829460580912864,173,0.0,5.37,140.8713692946058,4.61,14.07,United Kingdom,🇬🇧
568,1,528.5600000000001,170,3.7292105263157898,73,0.0,2.2,170.0,4.14,6.95,United Kingdom,🇬🇧
592,11,2672.3,1472,2.4290635451505014,177,0.0,4.44,184.98327759197323,2.46,16.29,United Kingdom,🇬🇧
732,17,4679.05,3117,2.345122807017544,116,0.0,11.49,255.03508771929825,2.13,26.62,United Kingdom,🇬🇧
673,5,1299.6,739,2.3224615384615386,57,0.0,12.4,276.9846153846154,2.15,13.64,United Kingdom,🇬🇧
518,18,3468.36,2608,2.4674100719424463,154,0.0,7.43,169.78776978417267,2.4,15.0,United Kingdom,🇬🇧
737,2,799.0,340,2.4714285714285715,13,0.0,18.48,171.14285714285714,3.79,132.4,United Kingdom,🇬🇧
726,25,4659.8,2144,4.746583333333334,77,0.0,12.71,163.23333333333332,4.11,3.12,United Kingdom,🇬🇧
593,2,322.64,98,4.004117647058823,43,0.0,2.17,51.11764705882353,3.31,5.86,United Kingdom,🇬🇧
387,1,765.36,624,1.2762857142857142,34,0.0,12.58,624.0,1.34,21.87,United Kingdom,🇬🇧
675,1,208.0,58,3.971875,16,0.0,3.62,58.0,3.97,13.0,United Kingdom,🇬🇧
590,4,2032.18,1258,3.931770833333333,80,0.0,12.88,320.6666666666667,3.6,16.6,United Kingdom,🇬🇧
445,1,330.0,200,1.65,2,0.0,100.0,200.0,1.65,165.0,United Kingdom,🇬🇧
476,1,148.95,51,3.316666666666667,30,0.0,2.04,51.0,2.51,4.96,United Kingdom,🇬🇧
672,7,1846.8,857,3.791095890410959,58,0.0,10.44,213.32876712328766,4.04,19.67,United Kingdom,🇬🇧
727,6,1618.42,988,3.129617834394905,120,0.0,5.94,280.7452229299363,3.04,11.87,United Kingdom,🇬🇧
401,4,612.84,240,5.414179104477612,65,0.0,3.58,104.01492537313433,5.41,23.96,United Kingdom,🇬🇧
682,5,2577.85,1076,3.343421052631579,46,0.0,11.63,314.69736842105266,3.64,20.46,United Kingdom,🇬🇧
382,1,147.27,51,3.282972972972973,36,0.0,1.32,51.0,3.89,3.98,United Kingdom,🇬🇧
458,1,575.1,292,2.7261904761904763,21,0.0,13.9,292.0,2.73,27.39,United Kingdom,🇬🇧
692,1,54.22,26,2.6325,16,0.0,1.62,26.0,2.63,3.39,United Kingdom,🇬🇧
619,1,68.25,27,6.0,4,0.0,6.75,27.0,6.0,17.06,United Kingdom,🇬🇧
494,2,984.62,611,2.926564885496183,119,0.0,4.66,312.57251908396944,2.93,6.63,United Kingdom,🇬🇧
588,5,2271.35,707,4.142325581395349,23,0.0,18.22,154.8372093023256,4.15,31.62,United Kingdom,🇬🇧
507,1,152.45,231,0.69,4,0.0,63.86,231.0,0.68,38.11,United Kingdom,🇬🇧
476,3,1735.08,1000,2.980990099009901,93,0.0,9.82,557.5445544554456,3.05,16.83,Austria,🇦🇹
502,2,668.23,382,3.1924324324324327,34,0.0,8.78,188.56756756756758,3.7,17.14,Belgium,🇧🇪
722,8,4174.46,3964,1.3986236933797909,262,0.0,7.39,613.0696864111499,1.38,7.96,United Kingdom,🇬🇧
392,3,640.0,354,2.7948717948717947,30,0.0,8.73,128.84615384615384,2.61,16.73,United Kingdom,🇬🇧
681,1,337.66999999999996,144,2.576216216216216,35,0.0,3.89,144.0,2.58,9.13,United Kingdom,🇬🇧
623,4,1662.05,904,4.615157894736842,85,0.0,9.52,390.58947368421053,4.62,13.08,United Kingdom,🇬🇧
439,1,363.38,284,3.9057142857142857,7,0.0,26.89,284.0,2.81,51.91,United Kingdom,🇬🇧
735,12,3055.37,1523,2.63375,205,0.0,4.14,149.73641304347825,2.61,9.47,United Kingdom,🇬🇧
681,2,1653.3,658,3.3606451612903228,30,0.0,22.46,336.83870967741933,3.44,35.17,United Kingdom,🇬🇧
553,3,933.42,611,3.040204081632653,44,0.0,12.47,309.83673469387753,3.04,18.82,Belgium,🇧🇪
697,4,1307.5200000000002,4896,0.4057142857142857,2,0.0,648.38,1152.0,0.38,152.64,United Kingdom,🇬🇧
589,3,1850.5700000000002,1098,2.771860465116279,70,0.0,17.77,580.9069767441861,2.51,27.67,Belgium,🇧🇪
690,9,1556.43,1229,2.0596268656716417,80,0.0,8.16,172.63432835820896,1.98,12.48,United Kingdom,🇬🇧
574,2,640.13,279,4.122777777777778,32,0.0,7.75,139.91666666666666,4.12,16.06,United Kingdom,🇬🇧
383,1,222.4,100,4.742307692307692,13,0.0,7.69,100.0,4.74,17.11,United Kingdom,🇬🇧
501,6,365.66,120,5.082592592592592,25,0.0,4.44,35.2962962962963,5.08,12.43,United Kingdom,🇬🇧
386,1,329.3,201,2.1248214285714284,56,0.0,3.39,201.0,1.95,5.88,United Kingdom,🇬🇧
658,9,488.5,1325,0.3933333333333333,2,0.0,189.58,147.22222222222223,0.39,21.0,United Kingdom,🇬🇧
396,1,263.38,140,3.31,18,0.0,7.78,140.0,3.31,14.63,United Kingdom,🇬🇧
574,1,157.35,33,5.633333333333333,21,0.0,1.57,33.0,5.63,7.49,United Kingdom,🇬🇧
730,1,-29.75,-5,5.95,1,100.0,-5.0,-5.0,5.95,-29.75,United Kingdom,🇬🇧
543,2,297.75,139,4.205,9,0.0,17.79,61.0,3.78,17.36,United Kingdom,🇬🇧
659,2,296.21,235,2.374814814814815,27,0.0,8.7,92.96296296296296,2.37,5.52,United Kingdom,🇬🇧
413,1,366.4,108,5.067647058823529,17,0.0,6.35,108.0,5.07,21.55,United Kingdom,🇬🇧
421,1,340.33000000000004,139,3.6169230769230767,13,0.0,10.69,139.0,3.62,26.18,United Kingdom,🇬🇧
428,1,833.5300000000001,493,2.2826829268292683,41,0.0,12.02,493.0,2.28,20.33,United Kingdom,🇬🇧
681,3,1011.82,528,3.6123636363636367,52,0.0,9.6,269.23636363636365,3.61,19.15,United Kingdom,🇬🇧
653,3,440.36,164,5.186551724137931,27,33.333333333333336,5.66,80.75862068965517,5.19,-17.14,United Kingdom,🇬🇧
629,3,1026.0,1800,0.57,1,0.0,257.14,600.0,0.54,318.0,United Kingdom,🇬🇧
653,5,905.94,662,2.5804166666666664,50,0.0,11.5,204.13888888888889,4.93,14.21,United Kingdom,🇬🇧
620,6,2671.98,1910,1.7293650793650794,38,0.0,26.1,505.968253968254,1.93,42.42,United Kingdom,🇬🇧
551,1,1651.72,807,3.1703389830508475,220,0.0,3.42,807.0,3.17,7.0,United Kingdom,🇬🇧
738,9,4217.23,1813,3.285,26,0.0,33.54,223.15217391304347,3.1,107.59,United Kingdom,🇬🇧
400,1,223.98,336,1.1444444444444444,9,0.0,37.33,336.0,1.14,24.89,United Kingdom,🇬🇧
588,7,721.2,341,5.162203389830508,40,0.0,5.78,122.05084745762711,5.2,15.87,United Kingdom,🇬🇧
684,3,1534.78,598,4.838260869565218,51,0.0,9.61,228.33333333333334,4.41,22.31,United Kingdom,🇬🇧
729,7,3735.5,978,3.697058823529412,44,0.0,20.72,203.27450980392157,3.74,221.84,United Kingdom,🇬🇧
724,3,323.86,292,2.421875,32,0.0,7.12,189.9375,3.11,50.4,United Kingdom,🇬🇧
737,55,18249.71,11819,2.3518714121699196,207,0.0,13.25,360.95063145809416,2.37,32.62,United Kingdom,🇬🇧
574,2,597.6,162,4.1734375,28,0.0,3.83,82.9375,3.58,25.07,United Kingdom,🇬🇧
730,9,1493.2,932,2.1177777777777775,37,0.0,18.58,146.0888888888889,2.56,38.82,United Kingdom,🇬🇧
592,1,35.28,108,0.378,5,0.0,12.98,108.0,2.12,7.06,United Kingdom,🇬🇧
724,4,1523.97,754,2.5360305343511453,202,0.0,2.88,206.293893129771,2.54,3.9,United Kingdom,🇬🇧
394,1,197.31,145,2.830909090909091,11,0.0,13.18,145.0,2.83,17.94,United Kingdom,🇬🇧
549,8,2634.53,1677,1.9509821428571428,65,0.0,16.2,324.55357142857144,1.93,17.31,United Kingdom,🇬🇧
738,53,38013.86,25188,1.930879120879121,23,0.0,171.44,778.5494505494505,1.86,1160.0,United Kingdom,🇬🇧
667,8,1698.56,1609,2.076105263157895,69,0.0,16.94,301.17894736842106,2.08,13.7,United Kingdom,🇬🇧
728,7,970.6,396,3.3652688172043015,154,0.0,3.05,124.66129032258064,3.1,5.77,United Kingdom,🇬🇧
736,1,181.65,31,41.67,2,0.0,15.5,31.0,41.67,90.82,United Kingdom,🇬🇧
606,11,2025.56,1318,3.2576923076923077,61,0.0,12.19,211.58461538461538,2.65,15.96,United Kingdom,🇬🇧
735,5,1593.34,976,2.346185567010309,71,0.0,9.14,235.29896907216494,2.36,11.34,United Kingdom,🇬🇧
696,12,13683.0,5452,2.831538461538462,12,0.0,120.09,696.3076923076923,2.6,247.5,United Kingdom,🇬🇧
723,1,377.49,381,1.6459259259259258,27,0.0,14.11,381.0,1.65,13.98,United Kingdom,🇬🇧
365,1,258.75,69,5.471875,16,0.0,2.83,69.0,4.31,16.17,United Kingdom,🇬🇧
605,3,492.75,221,5.0576923076923075,23,0.0,8.15,132.07692307692307,5.01,15.79,United Kingdom,🇬🇧
354,1,286.95,145,3.3285714285714287,14,0.0,9.63,145.0,3.19,20.5,United Kingdom,🇬🇧
655,1,437.16,281,2.6992857142857143,28,0.0,8.75,281.0,3.71,15.61,United Kingdom,🇬🇧
436,1,324.45,149,3.3175,20,0.0,7.45,149.0,3.32,16.22,United Kingdom,🇬🇧
372,2,274.19,181,3.6963157894736836,17,0.0,11.23,164.31578947368422,4.26,17.88,United Kingdom,🇬🇧
737,2,252.48,224,1.6422222222222222,7,0.0,10.24,122.66666666666667,2.85,21.41,United Kingdom,🇬🇧
735,18,11247.98,5834,3.2402371541501975,262,0.0,11.31,621.3221343873518,3.12,28.04,United Kingdom,🇬🇧
698,12,2122.35,1150,2.7963235294117648,83,0.0,8.21,150.40441176470588,2.91,16.83,United Kingdom,🇬🇧
521,1,498.96,280,4.2051612903225815,31,0.0,7.58,280.0,5.07,16.1,United Kingdom,🇬🇧
638,1,162.45,83,3.115,10,0.0,8.3,83.0,3.12,16.24,United Kingdom,🇬🇧
723,3,413.82,306,1.838695652173913,23,0.0,8.1,128.95652173913044,2.98,17.67,United Kingdom,🇬🇧
728,9,4649.38,2130,3.91953125,221,0.0,9.32,556.25390625,3.39,22.16,United Kingdom,🇬🇧
582,2,467.34,118,4.318163265306122,45,0.0,2.41,69.20408163265306,4.32,13.91,United Kingdom,🇬🇧
697,2,133.35,108,5.333333333333333,9,50.0,12.0,96.77777777777777,5.33,-17.6,United Kingdom,🇬🇧
660,4,1322.0700000000002,1379,2.0588571428571427,49,0.0,19.7,353.42857142857144,2.06,15.32,United Kingdom,🇬🇧
378,1,211.99,180,1.62625,37,0.0,4.5,180.0,1.63,5.3,United Kingdom,🇬🇧
518,6,1671.76,904,3.2914851485148513,74,0.0,8.87,278.2178217821782,3.33,16.65,United Kingdom,🇬🇧
436,1,132.24,56,3.621923076923077,26,0.0,2.15,56.0,3.62,5.09,United Kingdom,🇬🇧
383,3,2938.52,912,4.784,47,0.0,9.08,423.32307692307694,4.78,27.77,United Kingdom,🇬🇧
602,1,122.45,55,4.59,5,0.0,11.0,55.0,4.59,24.49,United Kingdom,🇬🇧
734,6,1048.13,686,2.2030555555555558,174,0.0,2.77,246.90277777777777,2.18,2.97,United Kingdom,🇬🇧
723,38,4680.9800000000005,3861,2.8271875,48,0.0,31.09,224.9453125,2.5,20.48,United Kingdom,🇬🇧
660,6,1115.95,829,3.3178823529411763,69,0.0,9.75,252.36470588235295,3.32,15.15,United Kingdom,🇬🇧
413,1,385.55,31,28.375,6,0.0,5.17,31.0,28.38,64.26,United Kingdom,🇬🇧
565,1,264.15,80,4.665,24,0.0,3.25,80.0,5.42,11.01,United Kingdom,🇬🇧
733,8,1993.99,903,5.0051694915254235,92,0.0,7.65,258.00847457627117,5.01,19.2,United Kingdom,🇬🇧
664,7,2417.78,2123,1.5421969696969697,94,0.0,17.43,336.8484848484849,1.54,13.02,United Kingdom,🇬🇧
510,3,474.64,116,6.1544897959183675,45,0.0,2.21,46.89795918367347,5.86,51.0,United Kingdom,🇬🇧
729,6,2496.07,1393,2.622926829268293,126,16.666666666666668,8.49,347.3048780487805,2.62,-6.75,United Kingdom,🇬🇧
728,2,479.54,484,2.328245614035088,56,0.0,8.49,510.2456140350877,2.33,9.24,United Arab Emirates,🇦🇪
737,16,9636.9,1104,14.323076923076924,7,0.0,31.92,96.94871794871794,15.37,251.4,United Kingdom,🇬🇧
605,15,2184.92,1387,3.1998333333333333,118,0.0,7.78,243.1888888888889,2.97,14.33,United Kingdom,🇬🇧
597,1,490.08,638,1.0796666666666668,30,0.0,21.27,638.0,1.08,16.34,United Kingdom,🇬🇧
687,12,1998.3400000000001,882,3.7343262411347515,63,0.0,6.26,76.73049645390071,3.73,18.99,United Kingdom,🇬🇧
688,3,753.51,366,4.07578947368421,35,0.0,8.57,135.0,5.0,17.65,United Kingdom,🇬🇧
728,21,6194.79,3879,3.2942105263157893,12,0.0,64.42,197.1315789473684,3.16,103.28,United Kingdom,🇬🇧
619,4,546.0,280,1.95,6,0.0,17.78,85.0,2.0,39.0,United Kingdom,🇬🇧
388,1,261.06,78,7.892142857142858,14,0.0,10.73,78.0,4.04,18.65,United Kingdom,🇬🇧
724,1,93.35,21,4.55,6,0.0,3.5,21.0,4.55,15.56,United Kingdom,🇬🇧
659,6,776.5,408,2.4059999999999997,44,0.0,7.9,114.8,2.32,16.96,United Kingdom,🇬🇧
375,1,355.5,122,5.7318181818181815,22,0.0,5.55,122.0,5.73,16.16,United Kingdom,🇬🇧
721,9,867.1700000000001,515,2.548888888888889,33,50.0,9.61,151.85185185185185,2.88,-2.95,United Kingdom,🇬🇧
653,4,897.38,1102,1.5698360655737706,58,0.0,18.07,328.4918032786885,1.57,11.12,United Kingdom,🇬🇧
724,3,631.9,236,4.296666666666667,39,0.0,8.28,134.57777777777778,3.71,16.05,United Kingdom,🇬🇧
735,22,14241.53,7945,2.51525,261,10.81081081081081,13.16,460.66911764705884,2.48,-4.95,United Kingdom,🇬🇧
434,2,293.18,128,3.2825,14,0.0,8.74,80.0,3.14,15.03,United Kingdom,🇬🇧
724,25,5887.57,3901,2.6807855626326966,240,0.0,9.85,195.8131634819533,2.35,16.13,United Kingdom,🇬🇧
456,3,466.08,288,4.066774193548387,27,0.0,7.58,149.80645161290323,4.73,13.51,United Kingdom,🇬🇧
579,1,175.25,59,5.995454545454546,11,0.0,5.36,59.0,6.0,15.93,United Kingdom,🇬🇧
722,6,313.81,137,2.7116000000000002,20,0.0,8.0,81.92,2.36,17.21,United Kingdom,🇬🇧
672,1,234.0,120,1.95,4,0.0,30.0,120.0,1.95,58.5,United Kingdom,🇬🇧
648,2,330.12,323,1.7841666666666667,10,0.0,26.92,161.5,1.78,29.52,United Kingdom,🇬🇧
371,1,50.550000000000004,13,4.216666666666667,3,0.0,4.33,13.0,4.22,16.85,United Kingdom,🇬🇧
591,4,1279.56,722,2.8983823529411765,54,0.0,7.98,235.2941176470588,3.19,18.19,United Kingdom,🇬🇧
725,18,7814.83,4239,2.996865671641791,224,0.0,11.54,367.62985074626863,3.07,28.02,United Kingdom,🇬🇧
432,2,1855.4,1064,3.2267796610169492,115,0.0,8.06,1046.4406779661017,4.26,16.65,United Kingdom,🇬🇧
602,9,3119.44,1846,4.897923497267759,156,0.0,9.65,359.5027322404372,4.98,16.72,United Kingdom,🇬🇧
648,8,2470.06,1307,4.402993197278912,117,0.0,11.12,271.1020408163265,2.72,18.35,United Kingdom,🇬🇧
732,8,1212.95,395,4.367368421052632,46,0.0,6.93,66.05263157894737,4.37,23.18,United Kingdom,🇬🇧
659,5,606.96,271,3.3276190476190473,38,0.0,6.45,156.42857142857142,3.33,16.0,United Kingdom,🇬🇧
734,14,2359.33,1229,3.660431654676259,89,0.0,9.51,157.68345323741008,3.73,16.69,United Kingdom,🇬🇧
429,1,65.3,35,5.0600000000000005,5,0.0,7.0,35.0,5.06,13.06,Belgium,🇧🇪
528,1,759.13,299,5.911944444444444,36,0.0,7.7,299.0,5.2,21.09,United Kingdom,🇬🇧
581,3,535.42,174,5.010882352941176,26,0.0,5.12,82.23529411764706,5.01,16.52,United Kingdom,🇬🇧
731,1,323.39,241,2.1415384615384614,13,0.0,18.54,241.0,2.14,24.88,United Kingdom,🇬🇧
726,5,753.97,845,1.5616279069767443,24,0.0,28.27,275.4186046511628,1.21,14.61,United Kingdom,🇬🇧
688,18,11580.0,28917,1.7078260869565218,9,0.0,478.62,2253.8695652173915,1.41,96.0,United Kingdom,🇬🇧
522,3,1062.3,90,9.4,6,0.0,11.41,31.0,8.02,86.92,United Kingdom,🇬🇧
367,1,402.36,174,3.2338596491228073,50,0.0,3.78,174.0,3.31,7.06,United Kingdom,🇬🇧
553,5,3292.84,2309,2.497223587223587,275,0.0,5.67,555.2874692874693,2.5,6.68,United Kingdom,🇬🇧
459,8,1793.48,895,3.2554676258992803,111,0.0,5.9,230.67625899280574,3.41,13.15,United Kingdom,🇬🇧
429,2,220.55,98,2.5461538461538464,12,0.0,7.54,72.53846153846153,2.55,15.0,United Kingdom,🇬🇧
400,2,279.91,153,2.806111111111111,16,0.0,9.23,85.27777777777777,2.72,16.29,United Kingdom,🇬🇧
430,1,442.32,282,2.2893333333333334,15,0.0,20.2,282.0,1.99,29.49,United Kingdom,🇬🇧
684,1,307.1,38,9.658333333333333,6,0.0,6.33,38.0,9.66,51.18,United Kingdom,🇬🇧
735,13,2961.48,1674,3.5116062176165803,155,0.0,8.73,263.62176165803106,3.57,15.66,United Kingdom,🇬🇧
721,4,1010.73,290,5.494363636363636,37,0.0,5.27,81.01818181818182,5.49,20.35,United Kingdom,🇬🇧
589,4,799.13,335,3.824857142857143,23,0.0,9.57,84.94285714285714,3.82,25.62,United Kingdom,🇬🇧
731,4,1454.84,807,3.139081081081081,164,0.0,4.36,286.9837837837838,3.14,8.87,United Kingdom,🇬🇧
699,12,4257.88,2117,3.365792207792208,327,0.0,6.09,239.05974025974027,3.36,19.71,United Kingdom,🇬🇧
485,2,503.64,184,3.864074074074074,25,0.0,9.0,94.5925925925926,2.95,20.34,United Kingdom,🇬🇧
455,1,319.94,241,3.0685714285714285,21,0.0,9.02,241.0,4.99,15.24,United Kingdom,🇬🇧
723,27,5387.62,2021,5.209390243902439,121,0.0,7.71,170.4512195121951,4.7,25.52,United Kingdom,🇬🇧
680,8,2210.67,1428,2.0785820895522384,86,0.0,9.81,363.1044776119403,1.96,18.79,United Kingdom,🇬🇧
400,3,727.46,338,2.1957142857142857,10,0.0,21.64,144.28571428571428,3.06,30.94,United Kingdom,🇬🇧
723,35,6959.89,3971,3.4181696428571433,417,0.0,6.79,313.32440476190476,3.26,17.26,United Kingdom,🇬🇧
619,2,155.8,72,5.3625,4,0.0,18.0,24.0,5.36,75.0,United Kingdom,🇬🇧
654,6,2771.18,1202,3.6577391304347824,150,0.0,5.74,260.97391304347826,3.63,11.22,United Kingdom,🇬🇧
621,1,127.65,47,3.1029411764705883,17,0.0,2.76,47.0,3.1,7.51,United Kingdom,🇬🇧
429,2,1090.55,914,2.107125,78,0.0,11.42,903.5,2.31,14.19,United Kingdom,🇬🇧
550,1,209.48,158,4.775789473684211,18,0.0,8.32,158.0,4.78,11.03,United Kingdom,🇬🇧
631,4,528.24,443,3.350952380952381,36,0.0,10.55,204.66666666666666,3.35,13.6,United Kingdom,🇬🇧
618,11,2077.82,820,4.430673575129534,152,0.0,4.25,117.17098445595855,4.46,8.47,United Kingdom,🇬🇧
480,1,188.4,116,2.2916666666666665,12,0.0,9.67,116.0,2.29,15.7,United Kingdom,🇬🇧
591,2,561.25,154,8.542,19,0.0,7.18,77.32,4.86,19.97,United Kingdom,🇬🇧
547,6,1050.1000000000001,380,4.272539682539683,49,0.0,6.03,74.80952380952381,4.27,17.05,United Kingdom,🇬🇧
